transaction_id,account_id,merchant_id,branch_id,transaction_datetime,transaction_type,amount,payment_method,channel,opening_balance,closing_balance,status,reference_no
TXN0056627,ACC004840,MER068,BR009,2025-11-04 10:18:00,Debit,534.22,UPI,Internet Banking,122723.76,122189.53,Success,REF4982349149
TXN0056628,ACC004679,MER039,BR012,2026-07-11 18:21:00,Debit,1750.35,Debit Card,Mobile Banking,58354.74,56604.39,Success,REF2106903185
TXN0056629,ACC004169,MER072,BR022,2026-02-23 07:35:00,Debit,7443.07,Debit Card,Mobile Banking,70467.5,63024.43,Success,REF4273830992
TXN0056630,ACC004063,MER096,BR023,2026-06-27 23:45:00,Debit,2035.69,UPI,POS,48921.74,46886.06,Success,REF1940463351
TXN0056631,ACC001044,MER035,BR007,2025-08-10 07:29:00,Debit,1176.06,UPI,POS,30035.89,28859.82,Failed,REF6119891820
TXN0056632,ACC000827,MER001,BR017,2026-01-08 06:00:00,Debit,886.66,NEFT,Mobile Banking,109523.61,108636.96,Success,REF5222652093
TXN0056633,ACC001750,MER007,BR018,2026-07-15 04:33:00,Debit,1313.04,UPI,ATM,127987.02,126673.99,Success,REF4701301905
TXN0056634,ACC004444,MER030,BR013,2026-04-30 11:09:00,Debit,489.87,UPI,Internet Banking,143218.88,142729.01,Success,REF2192713028
TXN0056635,ACC001931,MER010,BR024,2025-08-25 08:31:00,Debit,9910.01,UPI,Mobile Banking,108007.86,98097.84,Success,REF8769744082
TXN0056636,ACC004464,MER011,BR007,2025-07-13 04:02:00,Debit,5133.87,UPI,Mobile Banking,72672.92,67539.04,Success,REF1875941145
TXN0056637,ACC006200,MER109,BR002,2025-06-13 00:32:00,Debit,567.74,Debit Card,ATM,72956.4,72388.67,Success,REF5228641056
TXN0056638,ACC002148,MER045,BR003,2025-01-07 15:11:00,Debit,338.99,UPI,POS,280551.55,280212.56,Success,REF6510908952
TXN0056639,ACC000084,MER101,BR016,2025-02-26 20:47:00,Debit,215.5,UPI,Mobile Banking,81500.08,81284.59,Success,REF9627067304
TXN0056640,ACC000632,MER067,BR011,2026-06-14 03:07:00,Debit,1716.62,Debit Card,POS,105220.57,103503.95,Success,REF5776408875
TXN0056641,ACC001204,MER009,BR021,2025-04-12 17:12:00,Debit,4229.28,IMPS,Mobile Banking,42604.16,38374.88,Success,REF2621850862
TXN0056642,ACC005044,MER023,BR019,2025-06-27 10:17:00,Debit,1763.59,Debit Card,Mobile Banking,208807.77,207044.19,Success,REF8472465359
TXN0056643,ACC000999,MER098,BR003,2026-03-16 16:33:00,Debit,4308.09,UPI,Internet Banking,195883.47,191575.38,Success,REF3540001118
TXN0056644,ACC002411,MER050,BR017,2025-04-09 04:41:00,Debit,2834.21,Debit Card,Mobile Banking,228613.5,225779.29,Success,REF6780018719
TXN0056645,ACC004114,MER113,BR010,2025-12-17 10:19:00,Debit,284.62,UPI,Internet Banking,187247.89,186963.26,Success,REF5300151027
TXN0056646,ACC003846,MER048,BR001,2025-05-21 05:21:00,Debit,2539.04,UPI,Mobile Banking,53846.7,51307.66,Success,REF4202166294
TXN0056647,ACC002995,MER061,BR005,2025-08-26 11:27:00,Debit,2061.71,IMPS,POS,35824.32,33762.61,Success,REF2071659835
TXN0056648,ACC000388,MER096,BR021,2025-08-09 01:40:00,Debit,2225.91,UPI,Mobile Banking,4378.54,2152.63,Success,REF5089361704
TXN0056649,ACC001115,MER115,BR004,2025-01-28 23:48:00,Debit,2184.48,UPI,Internet Banking,154389.48,152205.0,Success,REF6216186818
TXN0056650,ACC002419,MER071,BR011,2025-07-22 04:25:00,Debit,2099.36,UPI,POS,13938.8,11839.43,Success,REF4030925960
TXN0056651,ACC005864,MER002,BR006,2026-03-16 14:53:00,Credit,1170.09,Debit Card,ATM,144781.56,145951.65,Success,REF3893756490
TXN0056652,ACC000922,MER036,BR021,2025-04-23 17:07:00,Debit,12653.38,UPI,Internet Banking,206651.11,193997.74,Success,REF3320209197
TXN0056653,ACC001977,MER002,BR002,2026-03-22 06:00:00,Credit,2970.58,UPI,Mobile Banking,20298.43,23269.02,Success,REF8920627239
TXN0056654,ACC004708,MER045,BR004,2025-09-12 17:20:00,Debit,3108.39,NEFT,Internet Banking,25801.31,22692.93,Success,REF7074166360
TXN0056655,ACC002681,MER085,BR019,2025-04-02 23:28:00,Debit,2727.79,UPI,Mobile Banking,62662.85,59935.05,Success,REF1105280539
TXN0056656,ACC000923,MER117,BR009,2025-01-08 14:01:00,Debit,1719.92,Debit Card,ATM,175687.73,173967.81,Success,REF1605107840
TXN0056657,ACC001744,MER064,BR025,2025-03-31 14:55:00,Debit,774.49,IMPS,Mobile Banking,74295.08,73520.59,Success,REF3897490244
TXN0056658,ACC003882,MER047,BR018,2025-03-11 02:35:00,Debit,3383.74,Credit Card,Mobile Banking,197018.53,193634.79,Success,REF5944891358
TXN0056659,ACC001251,MER102,BR010,2025-09-17 12:31:00,Debit,3219.41,Debit Card,Mobile Banking,206950.69,203731.28,Success,REF3005261694
TXN0056660,ACC004925,MER002,BR003,2025-08-18 16:11:00,Credit,2739.12,UPI,POS,130935.42,133674.54,Success,REF3902987297
TXN0056661,ACC003918,MER012,BR005,2025-12-18 14:18:00,Debit,7124.34,IMPS,Mobile Banking,58898.01,51773.67,Success,REF5733980682
TXN0056662,ACC001562,MER001,BR015,2026-08-02 00:41:00,Credit,54515.81,NEFT,Internet Banking,32646.24,87162.05,Success,REF8688538031
TXN0056663,ACC004185,MER068,BR001,2025-07-19 09:54:00,Debit,806.27,UPI,POS,75267.18,74460.91,Success,REF8548426356
TXN0056664,ACC004702,MER032,BR005,2025-07-05 15:32:00,Debit,1110.37,UPI,Mobile Banking,91642.95,90532.58,Success,REF8292239676
TXN0056665,ACC004861,MER105,BR004,2026-03-18 17:36:00,Debit,252.54,NEFT,POS,77317.14,77064.59,Success,REF3501072751
TXN0056666,ACC002265,MER002,BR017,2025-06-28 00:13:00,Credit,1153.27,UPI,Mobile Banking,170873.72,172026.98,Success,REF6042596686
TXN0056667,ACC000840,MER039,BR024,2026-06-04 12:49:00,Debit,650.33,IMPS,POS,139148.66,138498.33,Failed,REF6008027599
TXN0056668,ACC005978,MER037,BR017,2025-06-03 14:06:00,Debit,2970.45,Debit Card,Mobile Banking,125253.37,122282.91,Success,REF5158780709
TXN0056669,ACC000323,MER093,BR009,2025-06-25 03:42:00,Debit,3634.04,Debit Card,Mobile Banking,78183.82,74549.78,Failed,REF8579006700
TXN0056670,ACC000487,MER069,BR002,2025-10-30 10:42:00,Debit,8173.42,UPI,POS,68821.21,60647.8,Success,REF3483014554
TXN0056671,ACC002836,MER087,BR011,2026-04-11 01:43:00,Debit,3709.89,UPI,Mobile Banking,59288.14,55578.25,Success,REF8884054112
TXN0056672,ACC001441,MER042,BR011,2025-06-02 16:59:00,Debit,6401.02,Credit Card,POS,96917.93,90516.91,Success,REF1291471990
TXN0056673,ACC003907,MER080,BR014,2026-07-24 20:14:00,Debit,1386.05,NEFT,POS,206372.97,204986.91,Success,REF5356456146
TXN0056674,ACC005224,MER064,BR009,2026-06-05 01:19:00,Debit,306.55,Debit Card,Mobile Banking,69043.01,68736.46,Success,REF8812416255
TXN0056675,ACC002812,MER119,BR015,2025-11-24 01:37:00,Debit,2296.25,Credit Card,POS,0.0,0.0,Failed,REF3661539418
TXN0056676,ACC000539,MER092,BR002,2025-11-01 10:09:00,Debit,1156.41,Credit Card,POS,150574.58,149418.18,Success,REF4341368985
TXN0056677,ACC002016,MER073,BR010,2026-01-31 18:00:00,Debit,1731.53,UPI,POS,106838.44,105106.91,Success,REF4417247762
TXN0056678,ACC000693,MER032,BR014,2025-06-23 01:38:00,Debit,3187.03,Debit Card,Internet Banking,87606.08,84419.04,Success,REF7461102050
TXN0056679,ACC001390,MER002,BR024,2025-02-23 14:03:00,Credit,1773.82,UPI,Internet Banking,159268.61,161042.43,Success,REF8813750812
TXN0056680,ACC002773,MER092,BR008,2025-02-14 13:38:00,Debit,6285.28,Debit Card,Mobile Banking,197850.82,191565.54,Success,REF2592751615
TXN0056681,ACC003678,MER084,BR020,2025-04-26 19:58:00,Debit,1480.97,UPI,POS,321516.83,320035.86,Success,REF7222579890
TXN0056682,ACC003375,MER012,BR014,2025-08-08 20:21:00,Debit,2846.28,NEFT,Internet Banking,69628.53,66782.25,Success,REF6025265745
TXN0056683,ACC003357,MER071,BR012,2025-10-04 10:03:00,Debit,1510.4,IMPS,ATM,116116.53,114606.13,Success,REF4512721023
TXN0056684,ACC004139,MER039,BR023,2025-06-30 22:04:00,Debit,4332.07,Debit Card,Mobile Banking,35238.14,30906.08,Success,REF2724063893
TXN0056685,ACC004015,MER058,BR022,2026-03-31 11:40:00,Debit,1067.52,Debit Card,Mobile Banking,32158.47,31090.94,Success,REF8610259981
TXN0056686,ACC004927,MER066,BR001,2026-05-25 18:41:00,Debit,1943.85,Debit Card,Mobile Banking,87618.33,85674.48,Success,REF4927019712
TXN0056687,ACC001248,MER014,BR019,2025-11-12 16:19:00,Debit,2244.21,IMPS,POS,130114.6,127870.39,Success,REF1324803335
TXN0056688,ACC006051,MER003,BR006,2026-03-12 16:19:00,Debit,2215.01,UPI,Mobile Banking,25937.68,23722.68,Success,REF5011668560
TXN0056689,ACC003982,MER110,BR023,2026-07-08 22:30:00,Debit,502.93,Credit Card,Mobile Banking,133662.06,133159.12,Success,REF5080897026
TXN0056690,ACC004405,MER002,BR005,2025-12-08 17:42:00,Debit,4866.66,UPI,Mobile Banking,101064.95,96198.29,Success,REF3607889618
TXN0056691,ACC005193,MER032,BR016,2026-06-14 17:22:00,Debit,375.2,UPI,POS,98014.8,97639.6,Success,REF4076932412
TXN0056692,ACC000337,MER088,BR012,2026-05-03 00:06:00,Debit,411.31,UPI,POS,175110.66,174699.35,Success,REF7869938641
TXN0056693,ACC002695,MER096,BR019,2026-01-24 05:14:00,Debit,5243.12,Debit Card,Mobile Banking,41189.99,35946.87,Success,REF8522175676
TXN0056694,ACC005199,MER061,BR002,2025-05-30 11:48:00,Debit,502.29,UPI,POS,134231.89,133729.6,Success,REF6320281702
TXN0056695,ACC002360,MER002,BR016,2025-07-30 08:39:00,Credit,578.68,Debit Card,POS,137205.29,137783.97,Success,REF5724297810
TXN0056696,ACC004986,MER092,BR012,2026-06-12 09:38:00,Debit,6505.37,Debit Card,Mobile Banking,113925.23,107419.86,Success,REF1325087915
TXN0056697,ACC002173,MER027,BR004,2025-02-13 15:14:00,Debit,2863.88,Debit Card,Mobile Banking,149760.53,146896.64,Success,REF6805755989
TXN0056698,ACC002232,MER011,BR010,2025-09-04 17:02:00,Debit,14354.67,Credit Card,Internet Banking,47627.15,33272.47,Success,REF3339615145
TXN0056699,ACC002251,MER099,BR004,2025-05-27 02:11:00,Debit,556.33,NEFT,POS,141246.63,140690.31,Success,REF1080125588
TXN0056700,ACC002341,MER089,BR023,2025-06-27 21:17:00,Debit,2250.53,NEFT,POS,47385.32,45134.79,Success,REF5959453734
TXN0056701,ACC000328,MER085,BR003,2025-04-08 16:46:00,Debit,3878.96,IMPS,Mobile Banking,141236.41,137357.45,Success,REF5195651732
TXN0056702,ACC001127,MER104,BR015,2026-03-23 09:20:00,Debit,9754.67,UPI,POS,112296.82,102542.15,Success,REF1035909275
TXN0056703,ACC003268,MER037,BR012,2026-07-31 05:11:00,Debit,1053.64,Debit Card,Mobile Banking,60372.59,59318.95,Success,REF1753939413
TXN0056704,ACC001406,MER002,BR010,2026-01-02 16:59:00,Credit,1152.22,IMPS,Internet Banking,190243.12,191395.35,Success,REF9026141385
TXN0056705,ACC001509,MER104,BR018,2025-02-01 05:58:00,Debit,2524.58,Debit Card,Internet Banking,209437.02,206912.43,Success,REF6806021601
TXN0056706,ACC001003,MER069,BR001,2025-12-10 07:50:00,Debit,5340.45,Debit Card,Internet Banking,95430.96,90090.51,Success,REF3684272508
TXN0056707,ACC005811,MER001,BR007,2026-04-08 03:32:00,Debit,2439.82,Credit Card,Mobile Banking,132671.73,130231.92,Success,REF4435233344
TXN0056708,ACC003135,MER026,BR016,2026-01-12 07:38:00,Debit,2391.36,UPI,Internet Banking,11258.32,8866.96,Success,REF3519413064
TXN0056709,ACC005563,MER002,BR021,2026-02-12 06:32:00,Credit,1223.47,UPI,Internet Banking,24690.23,25913.71,Success,REF9633753664
TXN0056710,ACC003403,MER109,BR022,2026-06-07 03:06:00,Debit,3869.4,Credit Card,Internet Banking,38754.93,34885.53,Success,REF6917060771
TXN0056711,ACC001286,MER033,BR024,2025-09-26 20:22:00,Debit,6034.27,IMPS,Mobile Banking,126562.14,120527.87,Success,REF6995130083
TXN0056712,ACC000750,MER008,BR004,2025-01-04 09:44:00,Debit,3265.74,Debit Card,POS,83575.41,80309.67,Success,REF7537705361
TXN0056713,ACC002379,MER004,BR011,2026-07-09 21:07:00,Debit,4550.4,UPI,Mobile Banking,15896.41,11346.02,Success,REF8686872740
TXN0056714,ACC002426,MER038,BR005,2025-12-22 02:30:00,Debit,1225.73,Credit Card,POS,198411.99,197186.27,Success,REF2522014045
TXN0056715,ACC000397,MER012,BR017,2025-03-05 02:48:00,Debit,2732.07,UPI,Mobile Banking,131792.31,129060.24,Failed,REF2182263028
TXN0056716,ACC006088,MER002,BR021,2025-09-21 12:14:00,Credit,1965.65,Debit Card,Mobile Banking,137241.45,139207.1,Success,REF6751209176
TXN0056717,ACC003109,MER002,BR013,2026-03-01 14:21:00,Credit,909.81,UPI,Mobile Banking,437917.66,438827.47,Success,REF6412765382
TXN0056718,ACC004085,MER066,BR025,2026-03-06 06:07:00,Debit,2038.45,Credit Card,Mobile Banking,67575.17,65536.72,Success,REF6419414058
TXN0056719,ACC000155,MER008,BR019,2025-06-15 13:11:00,Debit,828.23,UPI,Mobile Banking,42546.64,41718.4,Success,REF7200243329
TXN0056720,ACC001565,MER014,BR008,2025-07-04 17:31:00,Debit,1625.51,UPI,Mobile Banking,92477.79,90852.28,Success,REF1058692689
TXN0056721,ACC000082,MER061,BR010,2026-08-17 20:51:00,Debit,556.95,Credit Card,ATM,229894.74,229337.79,Success,REF9633469552
TXN0056722,ACC001612,MER024,BR016,2025-11-21 10:15:00,Debit,1806.18,UPI,Internet Banking,69948.18,68142.0,Success,REF8683479708
TXN0056723,ACC001505,MER107,BR021,2026-03-30 20:23:00,Debit,1105.13,Debit Card,Mobile Banking,109688.56,108583.43,Success,REF7493844355
TXN0056724,ACC003760,MER052,BR020,2025-08-27 08:13:00,Debit,4775.63,UPI,POS,42795.0,38019.38,Success,REF4821983743
TXN0056725,ACC001032,MER094,BR007,2025-01-10 01:51:00,Debit,1520.92,Credit Card,Internet Banking,73031.26,71510.34,Success,REF7588509491
TXN0056726,ACC001394,MER117,BR018,2025-07-20 12:27:00,Debit,9478.85,UPI,Mobile Banking,147239.81,137760.96,Success,REF8272728911
TXN0056727,ACC005734,MER088,BR010,2026-08-19 13:19:00,Debit,599.12,IMPS,Mobile Banking,103492.19,102893.06,Success,REF8980329630
TXN0056728,ACC005813,MER070,BR008,2025-05-06 10:53:00,Debit,3127.26,UPI,Mobile Banking,122428.91,119301.65,Success,REF8229904455
TXN0056729,ACC002650,MER049,BR025,2025-06-17 05:03:00,Debit,502.94,Debit Card,Internet Banking,49059.92,48556.98,Success,REF7980260673
TXN0056730,ACC000324,MER002,BR018,2025-04-19 01:18:00,Credit,439.91,IMPS,Mobile Banking,123662.2,124102.12,Success,REF3522126717
TXN0056731,ACC005095,MER032,BR025,2026-05-10 09:01:00,Debit,440.59,Debit Card,Internet Banking,137713.75,137273.16,Success,REF3536317005
TXN0056732,ACC005221,MER088,BR004,2025-01-22 02:27:00,Debit,430.01,Debit Card,POS,153352.02,152922.01,Success,REF3584248736
TXN0056733,ACC003632,MER006,BR023,2025-01-09 15:46:00,Debit,855.44,UPI,Internet Banking,75696.33,74840.89,Success,REF3449707181
TXN0056734,ACC001613,MER049,BR023,2026-04-17 20:14:00,Debit,2348.59,UPI,POS,221078.38,218729.78,Success,REF8799568073
TXN0056735,ACC003004,MER062,BR025,2025-07-28 00:47:00,Debit,585.05,Debit Card,POS,98270.56,97685.51,Success,REF7051265246
TXN0056736,ACC003695,MER038,BR011,2025-07-08 17:50:00,Debit,2933.53,NEFT,POS,41776.11,38842.58,Success,REF7782205989
TXN0056737,ACC001864,MER120,BR003,2025-05-13 01:48:00,Debit,581.46,IMPS,Internet Banking,37189.41,36607.95,Success,REF3610272268
TXN0056738,ACC004009,MER008,BR019,2025-02-18 04:54:00,Debit,1057.06,Credit Card,Mobile Banking,75982.34,74925.28,Success,REF9580927536
TXN0056739,ACC001738,MER002,BR005,2025-06-15 19:52:00,Debit,2349.7,Credit Card,POS,73935.06,71585.36,Success,REF6421948483
TXN0056740,ACC001927,MER032,BR014,2025-07-19 00:32:00,Debit,932.55,Debit Card,Mobile Banking,107879.48,106946.93,Success,REF4826962284
TXN0056741,ACC004013,MER111,BR007,2025-01-30 00:28:00,Debit,4918.36,UPI,POS,0.0,0.0,Success,REF7061627192
TXN0056742,ACC001839,MER089,BR021,2025-07-27 15:28:00,Debit,1839.7,Credit Card,Mobile Banking,113564.58,111724.88,Success,REF5365646508
TXN0056743,ACC000854,MER025,BR001,2025-11-12 11:20:00,Debit,1970.96,UPI,Mobile Banking,148541.71,146570.75,Success,REF9410783885
TXN0056744,ACC002110,MER034,BR021,2025-02-18 15:13:00,Debit,7365.61,IMPS,Mobile Banking,89777.05,82411.43,Success,REF8491303929
TXN0056745,ACC005681,MER079,BR018,2026-06-13 22:46:00,Debit,351.38,UPI,POS,102222.12,101870.74,Success,REF3488218844
TXN0056746,ACC004224,MER022,BR001,2026-04-06 09:38:00,Debit,1782.27,UPI,Mobile Banking,51118.22,49335.96,Success,REF4304100896
TXN0056747,ACC002705,MER002,BR016,2025-07-16 22:01:00,Credit,537.47,UPI,Mobile Banking,93656.75,94194.23,Success,REF9149405722
TXN0056748,ACC005645,MER103,BR018,2025-08-03 19:13:00,Debit,3279.68,IMPS,Mobile Banking,110583.98,107304.3,Success,REF5395911939
TXN0056749,ACC003149,MER106,BR011,2025-07-10 04:53:00,Debit,2417.6,IMPS,Mobile Banking,1360.0,0.0,Success,REF5054231669
TXN0056750,ACC005079,MER063,BR024,2026-03-12 07:49:00,Debit,4287.27,NEFT,Mobile Banking,134668.84,130381.57,Success,REF7701615434
TXN0056751,ACC003983,MER001,BR003,2026-07-02 12:25:00,Credit,72046.95,NEFT,Internet Banking,109311.2,181358.15,Success,REF6813433121
TXN0056752,ACC000259,MER006,BR005,2025-11-17 16:56:00,Debit,1837.39,NEFT,Mobile Banking,4997.2,3159.81,Success,REF4879607326
TXN0056753,ACC005383,MER075,BR016,2025-12-10 09:49:00,Debit,1644.18,NEFT,POS,182373.0,180728.82,Success,REF3610189269
TXN0056754,ACC000239,MER091,BR010,2025-08-06 13:24:00,Debit,911.88,UPI,Mobile Banking,54987.69,54075.81,Success,REF2261641327
TXN0056755,ACC005981,MER015,BR019,2025-06-02 12:38:00,Debit,1735.6,UPI,Internet Banking,70737.41,69001.81,Success,REF7831632026
TXN0056756,ACC000595,MER002,BR006,2026-05-31 04:39:00,Credit,1712.14,IMPS,Mobile Banking,228477.69,230189.83,Success,REF4004767120
TXN0056757,ACC004309,MER010,BR018,2025-10-26 13:58:00,Debit,8564.86,IMPS,POS,192478.16,183913.3,Success,REF2164631144
TXN0056758,ACC002799,MER106,BR011,2025-11-02 16:59:00,Debit,6133.03,IMPS,POS,36003.66,29870.63,Success,REF5031443249
TXN0056759,ACC005982,MER034,BR011,2025-05-16 05:27:00,Debit,8347.35,Credit Card,Internet Banking,137885.5,129538.15,Success,REF6249340221
TXN0056760,ACC005227,MER120,BR003,2026-06-19 02:13:00,Debit,1830.77,Debit Card,POS,133964.73,132133.96,Success,REF6352700588
TXN0056761,ACC001617,MER028,BR021,2026-07-27 01:20:00,Debit,1614.27,NEFT,Mobile Banking,13551.2,11936.92,Success,REF5003460032
TXN0056762,ACC002919,MER079,BR021,2025-06-09 15:09:00,Debit,1607.97,UPI,Mobile Banking,84003.15,82395.19,Success,REF2455640617
TXN0056763,ACC003274,MER101,BR017,2026-02-24 22:08:00,Debit,347.07,Debit Card,Internet Banking,40244.08,39897.01,Success,REF7887516841
TXN0056764,ACC001780,MER047,BR019,2025-04-10 12:39:00,Debit,383.9,Credit Card,POS,248816.07,248432.17,Success,REF2434191646
TXN0056765,ACC001055,MER023,BR017,2026-02-05 01:12:00,Debit,3617.93,Debit Card,POS,20527.64,16909.71,Success,REF5057756712
TXN0056766,ACC004234,MER048,BR015,2026-03-08 18:21:00,Debit,811.49,IMPS,POS,98379.06,97567.57,Failed,REF6939535436
TXN0056767,ACC002277,MER006,BR024,2025-03-04 08:33:00,Debit,630.31,Debit Card,Internet Banking,27328.2,26697.89,Success,REF7980744466
TXN0056768,ACC002498,MER089,BR015,2026-04-06 01:30:00,Debit,6279.36,Debit Card,POS,110371.52,104092.16,Success,REF3499190273
TXN0056769,ACC001514,MER023,BR008,2025-01-18 04:17:00,Debit,3308.71,UPI,Mobile Banking,180852.96,177544.25,Success,REF7303614769
TXN0056770,ACC003164,MER002,BR016,2025-06-08 15:12:00,Credit,1978.2,UPI,Mobile Banking,48314.6,50292.8,Success,REF2767573115
TXN0056771,ACC003710,MER008,BR006,2026-07-02 19:23:00,Debit,1269.16,IMPS,POS,230690.1,229420.94,Success,REF2200313175
TXN0056772,ACC004822,MER111,BR010,2025-12-18 16:35:00,Debit,2165.04,UPI,POS,237930.69,235765.66,Success,REF5346603289
TXN0056773,ACC003622,MER017,BR008,2025-10-18 21:38:00,Debit,1327.61,Debit Card,Mobile Banking,76513.74,75186.13,Success,REF7090748141
TXN0056774,ACC001750,MER045,BR004,2025-12-09 03:43:00,Debit,732.2,UPI,Internet Banking,126673.99,125941.79,Success,REF8957931963
TXN0056775,ACC001606,MER099,BR007,2025-08-18 12:38:00,Debit,601.14,Debit Card,Mobile Banking,13385.29,12784.14,Success,REF2500116278
TXN0056776,ACC004857,MER002,BR005,2026-01-05 14:44:00,Credit,328.81,Debit Card,POS,121944.18,122272.99,Success,REF5797074343
TXN0056777,ACC004112,MER030,BR018,2025-04-27 02:59:00,Debit,919.51,UPI,Mobile Banking,265294.26,264374.75,Success,REF4540484771
TXN0056778,ACC003898,MER020,BR016,2026-07-06 03:36:00,Debit,342.19,UPI,ATM,140962.76,140620.57,Success,REF4399531444
TXN0056779,ACC003114,MER008,BR006,2025-01-19 01:46:00,Debit,409.39,IMPS,ATM,180006.86,179597.46,Success,REF3667440657
TXN0056780,ACC002795,MER052,BR024,2025-12-21 03:15:00,Debit,2132.35,Debit Card,Mobile Banking,280592.31,278459.96,Success,REF4435763068
TXN0056781,ACC000751,MER022,BR009,2025-04-21 09:51:00,Debit,2547.16,Debit Card,Internet Banking,92868.18,90321.02,Success,REF9576632524
TXN0056782,ACC003749,MER082,BR021,2025-06-22 04:08:00,Debit,1795.63,Debit Card,Mobile Banking,66210.23,64414.6,Success,REF5806867052
TXN0056783,ACC002939,MER098,BR008,2026-07-08 23:12:00,Debit,1711.14,Credit Card,ATM,25826.62,24115.48,Success,REF6316468213
TXN0056784,ACC005926,MER002,BR023,2026-01-13 00:21:00,Credit,1023.41,UPI,POS,70590.01,71613.42,Success,REF5139548245
TXN0056785,ACC001794,MER053,BR005,2026-02-22 05:44:00,Debit,516.35,NEFT,POS,66160.01,65643.66,Success,REF2412857608
TXN0056786,ACC004691,MER075,BR002,2025-07-10 20:19:00,Debit,3101.99,Debit Card,POS,121267.86,118165.87,Success,REF5723872863
TXN0056787,ACC004302,MER044,BR006,2025-03-16 05:01:00,Debit,1506.82,Debit Card,POS,23514.86,22008.04,Success,REF5247735458
TXN0056788,ACC005598,MER090,BR006,2025-12-15 02:43:00,Debit,1591.47,IMPS,Mobile Banking,134682.14,133090.67,Success,REF3906753225
TXN0056789,ACC000944,MER061,BR007,2025-10-22 09:45:00,Debit,1239.92,UPI,POS,200800.56,199560.64,Failed,REF6706159957
TXN0056790,ACC004028,MER001,BR013,2025-09-03 10:40:00,Credit,200321.69,NEFT,Internet Banking,88746.17,289067.86,Success,REF4859160871
TXN0056791,ACC004324,MER002,BR005,2025-11-10 22:11:00,Credit,1144.17,IMPS,Internet Banking,89890.25,91034.41,Failed,REF4675863975
TXN0056792,ACC000323,MER002,BR017,2025-01-22 23:42:00,Credit,541.03,Debit Card,POS,74549.78,75090.81,Success,REF5235196982
